step,time_s,x,y,z,roll,pitch,yaw,terrain,speed,target_idx,dist_to_target
10,0.32,0.1047,-0.0580,0.1846,-0.0000,-0.0337,-0.0000,rough,14.0,0,5.317
20,0.64,0.5509,-0.0704,0.1794,-0.0001,0.0022,-0.1143,flat,18.0,0,4.970
30,0.96,1.0813,-0.1516,0.1799,-0.0001,-0.0000,-0.2862,flat,18.0,0,4.532
40,1.28,1.5962,-0.3229,0.1799,-0.0002,-0.0000,-0.4178,flat,18.0,0,4.058
50,1.60,2.0885,-0.5608,0.1798,-0.0004,-0.0000,-0.5232,flat,18.0,0,3.564
60,1.92,2.5576,-0.8509,0.1798,-0.0004,-0.0000,-0.6069,flat,18.0,0,3.057
70,2.24,3.0042,-1.1792,0.1798,-0.0003,-0.0000,-0.6794,flat,18.0,0,2.545
80,2.56,3.4213,-1.5395,0.1798,-0.0003,0.0000,-0.7607,flat,18.0,0,2.036
90,2.88,3.8017,-1.9327,0.1798,-0.0004,0.0000,-0.8583,flat,18.0,0,1.536
100,3.20,4.1369,-2.3599,0.1799,-0.0002,0.0000,-0.9938,flat,18.0,0,1.051
110,3.52,4.3873,-2.7963,0.1799,0.0000,0.0000,-1.2498,flat,18.0,1,7.542
120,3.84,4.5115,-3.2538,0.1799,-0.0001,0.0000,-1.5328,flat,18.0,1,7.300
130,4.16,4.5158,-3.6882,0.1798,-0.0001,-0.0002,-1.6623,flat,18.0,1,7.006
140,4.48,4.4494,-4.1878,0.1799,-0.0002,-0.0000,-1.8579,flat,18.0,1,6.632
150,4.80,4.2774,-4.6904,0.1799,-0.0001,-0.0000,-2.0192,flat,18.0,1,6.189
160,5.12,4.0233,-5.1687,0.1799,-0.0003,-0.0000,-2.1402,flat,18.0,1,5.706
170,5.44,3.7108,-5.6213,0.1798,-0.0004,-0.0000,-2.2277,flat,18.0,1,5.198
180,5.76,3.3596,-6.0500,0.1798,-0.0003,-0.0000,-2.2995,flat,18.0,1,4.678
190,6.08,2.9776,-6.4523,0.1797,-0.0002,-0.0000,-2.3688,flat,18.0,1,4.150
200,6.40,2.5677,-6.8291,0.1797,-0.0002,-0.0000,-2.4358,flat,18.0,1,3.616
210,6.72,2.1326,-7.1804,0.1797,-0.0002,-0.0000,-2.5023,flat,18.0,1,3.077
220,7.04,1.6746,-7.5037,0.1797,-0.0002,-0.0000,-2.5701,flat,18.0,1,2.533
230,7.36,1.1956,-7.7962,0.1797,-0.0003,-0.0000,-2.6422,flat,18.0,1,1.987
240,7.68,0.6975,-8.0531,0.1798,-0.0004,0.0000,-2.7250,flat,18.0,1,1.441
250,8.00,0.1826,-8.2659,0.1798,-0.0004,0.0000,-2.8350,flat,18.0,1,0.899
260,8.32,-0.2873,-8.3908,0.1799,0.0001,0.0000,-3.0947,flat,18.0,2,5.366
270,8.64,-0.7562,-8.3874,0.1799,-0.0002,0.0000,2.8954,flat,18.0,2,5.117
280,8.96,-1.1829,-8.2612,0.1798,-0.0002,-0.0001,2.7567,flat,18.0,2,4.806
290,9.28,-1.6397,-8.0420,0.1799,-0.0001,0.0000,2.5644,flat,18.0,2,4.421
300,9.60,-2.0637,-7.7263,0.1799,-0.0001,-0.0000,2.4097,flat,18.0,2,3.980
310,9.92,-2.4441,-7.3447,0.1799,-0.0003,-0.0000,2.2858,flat,18.0,2,3.509
320,10.24,-2.7823,-6.9158,0.1799,-0.0003,-0.0000,2.1656,flat,18.0,2,3.020
330,10.56,-3.0733,-6.4472,0.1799,-0.0003,-0.0000,2.0474,flat,18.0,2,2.519
340,10.88,-3.3112,-5.9464,0.1799,-0.0003,-0.0000,1.9278,flat,18.0,2,2.009
350,11.20,-3.4900,-5.4210,0.1799,-0.0003,-0.0000,1.8000,flat,18.0,2,1.498
360,11.52,-3.6007,-4.8798,0.1799,-0.0001,0.0000,1.6494,flat,18.0,2,0.995
370,11.84,-3.6191,-4.3298,0.1799,-0.0002,-0.0001,1.5342,flat,18.0,3,10.706
380,12.16,-3.5928,-3.7844,0.1798,-0.0002,0.0004,1.4916,rough,14.0,3,10.172
390,12.48,-3.5460,-3.2521,0.1797,-0.0001,-0.0001,1.4590,flat,18.0,3,9.646
400,12.80,-3.4779,-2.6886,0.1797,-0.0001,-0.0000,1.4229,flat,18.0,3,9.086
410,13.12,-3.3903,-2.1268,0.1797,-0.0001,-0.0000,1.3933,flat,18.0,3,8.522
420,13.44,-3.2863,-1.5669,0.1797,-0.0001,-0.0000,1.3683,flat,18.0,3,7.956
430,13.76,-3.1686,-1.0089,0.1797,-0.0001,-0.0000,1.3468,flat,18.0,3,7.388
440,14.08,-3.0391,-0.4528,0.1797,-0.0001,-0.0000,1.3281,flat,18.0,3,6.819
450,14.40,-2.8994,0.1014,0.1797,-0.0001,-0.0000,1.3116,flat,18.0,3,6.249
460,14.72,-2.7506,0.6536,0.1797,-0.0001,-0.0000,1.2968,flat,18.0,3,5.677
470,15.04,-2.5938,1.2039,0.1797,-0.0000,-0.0000,1.2835,flat,18.0,3,5.106
480,15.36,-2.4298,1.7525,0.1797,-0.0000,-0.0000,1.2713,flat,18.0,3,4.534
490,15.68,-2.2591,2.2991,0.1797,-0.0000,-0.0000,1.2598,flat,18.0,3,3.961
500,16.00,-2.0821,2.8440,0.1797,-0.0000,-0.0000,1.2489,flat,18.0,3,3.389
510,16.32,-1.8992,3.3869,0.1797,-0.0000,-0.0000,1.2382,flat,18.0,3,2.816
520,16.64,-1.7106,3.9277,0.1797,-0.0000,0.0000,1.2273,flat,18.0,3,2.243
530,16.96,-1.5160,4.4662,0.1797,-0.0000,0.0000,1.2156,flat,18.0,3,1.670
540,17.28,-1.3151,5.0016,0.1797,-0.0000,0.0000,1.2017,flat,18.0,3,1.099
550,17.60,-1.1303,5.4975,0.1798,0.0000,0.0004,1.0711,flat,18.0,0,10.395
560,17.92,-0.9321,5.7701,0.1798,0.0003,0.0000,0.6813,flat,18.0,0,10.531
570,18.24,-0.6409,5.9610,0.1799,0.0001,-0.0001,0.3003,flat,18.0,0,10.560
580,18.56,-0.2405,6.0623,0.1799,-0.0000,-0.0001,-0.0528,flat,18.0,0,10.473
590,18.88,0.2196,6.0140,0.1799,-0.0001,-0.0000,-0.3230,flat,18.0,0,10.240
600,19.20,0.6830,5.8289,0.1799,-0.0001,-0.0000,-0.5240,flat,18.0,0,9.895
610,19.52,1.1222,5.5403,0.1799,-0.0001,-0.0000,-0.6774,flat,18.0,0,9.473
620,19.84,1.5279,5.1802,0.1798,-0.0003,-0.0000,-0.7870,flat,18.0,0,9.003
630,20.16,1.8989,4.7754,0.1798,-0.0004,-0.0000,-0.8809,flat,18.0,0,8.509
640,20.48,2.2385,4.3351,0.1798,-0.0004,-0.0000,-0.9632,flat,18.0,0,7.995
650,20.80,2.5464,3.8668,0.1798,-0.0003,-0.0000,-1.0352,flat,18.0,0,7.467
660,21.12,2.8240,3.3763,0.1797,-0.0002,-0.0000,-1.0982,flat,18.0,0,6.928
670,21.44,3.0724,2.8683,0.1797,-0.0002,-0.0000,-1.1536,flat,18.0,0,6.382
680,21.76,3.2942,2.3465,0.1797,-0.0002,-0.0000,-1.2026,flat,18.0,0,5.829
