step,time_s,x,y,z,roll,pitch,yaw,terrain,speed,target_idx,dist_to_target
10,0.32,1.0679,-0.7750,0.1840,-0.0000,-0.0344,-0.0000,rough,14.0,0,5.685
20,0.64,1.4748,-0.7815,0.1795,0.0001,0.0030,-0.1336,rough,14.0,0,5.381
30,0.96,1.8880,-0.8452,0.1799,-0.0000,-0.0000,-0.2660,rough,14.0,0,5.045
40,1.28,2.2916,-0.9639,0.1799,0.0002,-0.0000,-0.3735,rough,14.0,0,4.687
50,1.60,2.6833,-1.1267,0.1799,-0.0001,-0.0000,-0.4613,rough,14.0,0,4.313
60,1.92,3.0629,-1.3253,0.1799,-0.0002,-0.0000,-0.5311,rough,14.0,0,3.926
70,2.24,3.4328,-1.5505,0.1799,-0.0001,-0.0000,-0.5826,rough,14.0,0,3.532
80,2.56,3.7892,-1.7947,0.1799,-0.0002,0.0000,-0.6365,rough,14.0,0,3.138
90,2.88,4.1299,-2.0580,0.1799,-0.0002,0.0000,-0.6944,rough,14.0,0,2.746
100,3.20,4.4522,-2.3408,0.1799,-0.0002,0.0000,-0.7576,rough,14.0,0,2.355
110,3.52,4.7529,-2.6436,0.1799,-0.0002,0.0000,-0.8271,rough,14.0,0,1.968
120,3.84,5.0310,-2.9664,0.1799,-0.0000,0.0000,-0.9076,rough,14.0,0,1.585
130,4.16,5.2791,-3.3062,0.1799,-0.0040,-0.0058,-1.0070,rough,14.0,0,1.216
140,4.48,5.4634,-3.6517,0.2020,0.0377,-0.1015,-1.1256,rough,14.0,0,0.877
150,4.80,5.5456,-3.9413,0.2218,0.1230,-0.1024,-1.0021,rough,14.0,1,12.313
160,5.12,5.5944,-3.9885,0.2278,0.0547,-0.1862,-0.4645,rough,14.0,1,12.375
170,5.44,5.7717,-4.0705,0.2755,-0.0222,-0.2601,-0.2209,rough,14.0,1,12.518
180,5.76,5.9338,-4.1177,0.3194,-0.0383,-0.3144,-0.0898,rough,14.0,1,12.624
190,6.08,6.0967,-4.1430,0.3589,-0.0122,-0.2705,-0.0366,rough,14.0,1,12.711
200,6.40,6.2495,-4.1562,0.4002,0.0145,-0.2596,-0.0118,rough,14.0,1,12.785
210,6.72,6.3929,-4.1625,0.4345,0.0405,-0.2958,-0.0016,rough,14.0,1,12.850
220,7.04,6.5312,-4.1606,0.4752,0.0323,-0.2870,-0.0090,rough,14.0,1,12.907
230,7.36,6.6755,-4.1651,0.5140,0.0546,-0.2655,-0.0136,rough,14.0,1,12.973
240,7.68,6.8247,-4.1657,0.5530,0.0538,-0.2529,0.0109,rough,14.0,1,13.039
250,8.00,6.9793,-4.1555,0.5946,0.0443,-0.2582,0.0517,rough,14.0,1,13.100
260,8.32,7.1471,-4.1292,0.6388,0.0177,-0.2582,0.1265,rough,14.0,1,13.154
270,8.64,7.3340,-4.0793,0.6844,-0.0180,-0.2307,0.2520,rough,14.0,1,13.198
280,8.96,7.5280,-3.9892,0.7268,-0.0793,-0.2112,0.4283,rough,14.0,1,13.214
290,9.28,7.7313,-3.8425,0.7688,-0.1180,-0.1380,0.6123,rough,14.0,1,13.188
300,9.60,7.9369,-3.6380,0.7957,-0.1617,-0.0926,0.7972,rough,14.0,1,13.120
310,9.92,8.1452,-3.3851,0.8238,-0.1754,-0.0779,0.9753,rough,14.0,1,13.019
320,10.24,8.3057,-3.0841,0.8503,-0.1858,-0.0861,1.1609,rough,14.0,1,12.858
330,10.56,8.3981,-2.7242,0.8663,-0.2331,-0.0647,1.3406,rough,14.0,1,12.617
340,10.88,8.4362,-2.3210,0.8748,-0.2439,0.0006,1.4975,rough,14.0,1,12.315
350,11.20,8.4165,-1.8950,0.8475,-0.2580,0.0822,1.6337,rough,14.0,1,11.966
360,11.52,8.3625,-1.4525,0.7770,-0.2652,0.1879,1.6911,rough,14.0,1,11.587
370,11.84,8.2949,-1.0165,0.6820,-0.2793,0.2507,1.7211,rough,14.0,1,11.209
380,12.16,8.2235,-0.6019,0.5880,-0.2748,0.1863,1.7638,rough,14.0,1,10.849
390,12.48,8.1194,-0.1933,0.5164,-0.2895,0.1503,1.8406,rough,14.0,1,10.476
400,12.80,7.9789,0.2107,0.4603,-0.3612,0.1494,1.8863,rough,14.0,1,10.086
410,13.12,7.8198,0.6053,0.4086,-0.4009,0.1173,1.9392,rough,14.0,1,9.692
420,13.44,7.6405,0.9877,0.3583,-0.4435,0.1073,1.9906,rough,14.0,1,9.294
430,13.76,7.4427,1.3594,0.2900,-0.4502,0.0821,2.0701,rough,14.0,1,8.894
440,14.08,7.2378,1.6947,0.2733,-0.3542,-0.0024,2.1893,rough,14.0,1,8.514
450,14.40,6.9596,2.0494,0.2669,-0.3681,0.1249,2.1887,rough,14.0,1,8.069
460,14.72,6.7191,2.3392,0.2678,-0.3372,-0.1620,2.3005,rough,14.0,1,7.696
470,15.04,6.3646,2.6695,0.2902,-0.4443,0.2596,2.2325,rough,14.0,1,7.212
480,15.36,6.1329,2.8693,0.2951,-0.4984,-0.2940,2.4298,rough,14.0,1,6.906
490,15.68,5.7948,3.1482,0.2518,-0.3317,0.1472,2.3026,rough,14.0,1,6.468
500,16.00,5.5641,3.4058,0.2659,-0.2736,-0.3060,2.3139,rough,14.0,1,6.124
510,16.32,5.2598,3.6767,0.2571,-0.3438,-0.0460,2.2185,rough,14.0,1,5.716
520,16.64,5.0160,3.8808,0.3098,-0.4429,-0.3385,2.3149,rough,14.0,1,5.399
530,16.96,4.7097,4.1350,0.3674,-0.5720,-0.1498,2.2114,rough,14.0,1,5.001
540,17.28,4.4225,4.3792,0.3852,-0.6454,-0.1632,2.3539,rough,14.0,1,4.624
550,17.60,4.1215,4.5312,0.3857,-0.5285,-0.2225,2.3514,rough,14.0,1,4.301
560,17.92,3.7797,4.7452,0.3926,-0.6281,-0.1297,2.2252,rough,14.0,1,3.907
570,18.24,3.5156,5.0237,0.4610,-0.6421,-0.2829,2.3497,rough,14.0,1,3.523
580,18.56,3.2144,5.2818,0.5742,-0.6160,-0.3272,2.3727,rough,14.0,1,3.128
590,18.88,2.9087,5.5357,0.6929,-0.6158,-0.3354,2.3927,rough,14.0,1,2.733
600,19.20,2.5892,5.7780,0.7974,-0.6223,-0.2691,2.3658,rough,14.0,1,2.338
610,19.52,2.2793,6.0432,0.9025,-0.6496,-0.3080,2.3887,rough,14.0,1,1.934
620,19.84,1.9616,6.3235,0.9888,-0.6197,-0.2426,2.3693,rough,14.0,1,1.515
630,20.16,1.6614,6.6022,1.0987,-0.6071,-0.3043,2.3799,rough,14.0,1,1.112
640,20.48,1.3727,6.8690,1.2207,-0.5978,-0.2997,2.4294,rough,14.0,2,14.991
650,20.80,1.1152,6.9723,1.2474,-0.6644,-0.1424,2.7705,rough,14.0,2,14.915
660,21.12,0.7899,7.0136,1.2193,-0.6391,0.0806,3.0293,rough,14.0,2,14.754
670,21.44,0.4217,6.9926,1.1595,-0.5780,0.1397,-3.0466,rough,14.0,2,14.523
680,21.76,0.0365,6.9066,1.0667,-0.4963,0.2033,-2.8828,rough,14.0,2,14.235
690,22.08,-0.3502,6.7752,0.9637,-0.4059,0.2257,-2.7585,rough,14.0,2,13.913
700,22.40,-0.7262,6.5933,0.8504,-0.3675,0.2788,-2.6694,rough,14.0,2,13.558
710,22.72,-1.0880,6.3804,0.7177,-0.3155,0.3171,-2.5948,rough,14.0,2,13.187
720,23.04,-1.4253,6.1518,0.5869,-0.2746,0.2958,-2.5211,rough,14.0,2,12.818
730,23.36,-1.7492,5.9051,0.4744,-0.2226,0.2309,-2.4547,rough,14.0,2,12.443
740,23.68,-2.0588,5.6323,0.4032,-0.1727,0.1149,-2.3904,rough,14.0,2,12.053
750,24.00,-2.3686,5.3353,0.3510,-0.1339,0.0859,-2.3490,rough,14.0,2,11.644
760,24.32,-2.6738,5.0204,0.3182,-0.0940,0.0838,-2.3174,rough,14.0,2,11.223
770,24.64,-2.9763,4.6894,0.2664,-0.0429,0.1237,-2.2885,rough,14.0,2,10.790
780,24.96,-3.2624,4.3608,0.2190,-0.0067,0.1130,-2.2583,rough,14.0,2,10.367
790,25.28,-3.5254,4.0283,0.1902,-0.0079,0.0235,-2.2304,rough,14.0,2,9.953
800,25.60,-3.7840,3.6922,0.1983,0.0014,-0.0557,-2.2084,rough,14.0,2,9.538
810,25.92,-4.0391,3.3378,0.2239,-0.0007,-0.0635,-2.1873,rough,14.0,2,9.108
820,26.24,-4.2963,2.9614,0.2241,-0.0040,0.0184,-2.1644,rough,14.0,2,8.659
830,26.56,-4.5446,2.5825,0.2034,-0.0253,0.0698,-2.1449,rough,14.0,2,8.211
840,26.88,-4.7797,2.2175,0.1843,-0.0109,0.0210,-2.1270,rough,14.0,2,7.782
850,27.20,-5.0083,1.8435,0.1830,-0.0142,-0.0097,-2.1113,rough,14.0,2,7.348
860,27.52,-5.2289,1.4626,0.1917,-0.0276,-0.0236,-2.0956,rough,14.0,2,6.912
870,27.84,-5.4450,1.0683,0.1935,-0.0481,0.0188,-2.0814,rough,14.0,2,6.465
880,28.16,-5.6638,0.6788,0.1874,-0.0219,0.0200,-2.0732,rough,14.0,2,6.022
890,28.48,-5.8775,0.2916,0.1814,-0.0027,0.0082,-2.0617,rough,14.0,2,5.583
900,28.80,-6.0848,-0.0996,0.1798,0.0004,-0.0002,-2.0497,rough,14.0,2,5.144
910,29.12,-6.2875,-0.4948,0.1798,0.0001,-0.0000,-2.0343,rough,14.0,2,4.703
920,29.44,-6.4834,-0.8800,0.1884,0.0119,-0.0430,-2.0263,rough,14.0,2,4.274
930,29.76,-6.6837,-1.2803,0.1961,0.0403,-0.0110,-2.0156,rough,14.0,2,3.830
940,30.08,-6.8749,-1.6817,0.1984,0.0417,0.0059,-2.0007,rough,14.0,2,3.390
950,30.40,-7.0590,-2.0891,0.1899,0.0277,0.0156,-1.9814,rough,14.0,2,2.946
960,30.72,-7.2325,-2.4916,0.1882,0.0227,-0.0083,-1.9685,rough,14.0,2,2.512
970,31.04,-7.3913,-2.8942,0.1961,-0.0084,-0.0587,-1.9477,rough,14.0,2,2.082
980,31.36,-7.5418,-3.3174,0.2165,-0.0561,-0.0142,-1.9249,rough,14.0,2,1.635
990,31.68,-7.6899,-3.7402,0.2164,-0.0735,0.0267,-1.9062,rough,14.0,2,1.192
1000,32.00,-7.8335,-4.1634,0.1954,-0.0178,0.0855,-1.9039,rough,14.0,3,0.933
1010,32.32,-7.9331,-4.5049,0.1797,0.0074,-0.0029,-1.7352,rough,14.0,0,13.278
1020,32.64,-7.9738,-4.8080,0.1796,-0.0007,0.0000,-1.3961,rough,14.0,0,13.322
1030,32.96,-7.9036,-5.1297,0.1799,-0.0002,-0.0001,-1.1509,rough,14.0,0,13.262
1040,33.28,-7.7389,-5.4498,0.1799,0.0001,-0.0002,-0.9634,rough,14.0,0,13.117
1050,33.60,-7.5074,-5.7542,0.1864,-0.0016,-0.0428,-0.8216,rough,14.0,0,12.911
1060,33.92,-7.2150,-6.0355,0.1899,-0.0246,-0.0207,-0.6841,rough,14.0,0,12.651
1070,34.24,-6.8850,-6.2810,0.1846,-0.0075,0.0108,-0.5701,rough,14.0,0,12.356
1080,34.56,-6.5348,-6.4897,0.1752,0.0157,0.0036,-0.4802,rough,14.0,0,12.042
1090,34.88,-6.1465,-6.6690,0.1796,0.0008,0.0004,-0.4006,rough,14.0,0,11.690
1100,35.20,-5.7458,-6.8268,0.1799,0.0002,-0.0000,-0.3041,rough,14.0,0,11.328
1110,35.52,-5.3406,-6.9451,0.1831,-0.0025,-0.0265,-0.2390,rough,14.0,0,10.957
1120,35.84,-4.9512,-7.0419,0.2027,0.0097,-0.0490,-0.2123,rough,14.0,0,10.600
1130,36.16,-4.5447,-7.1321,0.2111,0.0327,-0.0085,-0.1828,rough,14.0,0,10.228
1140,36.48,-4.1159,-7.2049,0.2118,0.0537,0.0224,-0.1036,rough,14.0,0,9.834
1150,36.80,-3.6795,-7.2420,0.1971,0.0440,0.0394,-0.0320,rough,14.0,0,9.426
1160,37.12,-3.2492,-7.2403,0.1793,-0.0073,0.0015,0.0223,rough,14.0,0,9.014
1170,37.44,-2.8130,-7.2245,0.1807,-0.0043,-0.0032,0.0701,rough,14.0,0,8.594
1180,37.76,-2.3745,-7.1818,0.1807,-0.0048,0.0017,0.1101,rough,14.0,0,8.165
1190,38.08,-1.9368,-7.1238,0.1799,0.0002,-0.0002,0.1383,rough,14.0,0,7.733
1200,38.40,-1.5098,-7.0564,0.1918,-0.0021,-0.0463,0.1692,rough,14.0,0,7.309
1210,38.72,-1.0796,-6.9823,0.2111,0.0115,-0.0593,0.1967,rough,14.0,0,6.880
1220,39.04,-0.6345,-6.8893,0.2260,0.0167,0.0129,0.2196,rough,14.0,0,6.431
1230,39.36,-0.1943,-6.7894,0.2160,0.0181,0.0565,0.2374,rough,14.0,0,5.986
